stamp,pwm,velocity,steering_angle,joy_axes,joy_buttons
1734795533.4361537,714117,3.32216215133667,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4388149,714117,3.32216215133667,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4503763,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.451762,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4547553,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4663436,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.46666666865348816]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4690535,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.481132,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4588235318660736]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.484256,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.4926376,714117,3.5964717864990234,595529,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.494356,714117,3.5964717864990234,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5197144,714117,3.493974447250366,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.524108,714117,3.493974447250366,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5268364,714117,3.493974447250366,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.541195,714117,3.493974447250366,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5538833,714117,3.493974447250366,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.589755,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5921397,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5927317,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.5988848,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6014628,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6289022,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6316345,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6441846,714117,3.331130027770996,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6479492,714117,3.331130027770996,560000,"[-0.16862745583057404, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6594338,714117,3.331130027770996,560000,"[-0.18431372940540314, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6611059,714117,3.423478603363037,560000,"[-0.18431372940540314, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6630423,714117,3.423478603363037,560000,"[-0.3176470696926117, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6736062,714117,3.423478603363037,560000,"[-0.3490196168422699, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6761057,714117,3.423478603363037,560000,"[-0.5372549295425415, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6908329,714117,3.423478603363037,560000,"[-0.5764706134796143, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6930466,714117,3.423478603363037,560000,"[-0.5764706134796143, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.6944025,714117,3.423478603363037,691058,"[-0.5764706134796143, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7023723,714117,3.423478603363037,691058,"[-0.7333333492279053, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7048073,714117,3.423478603363037,691058,"[-0.8274509906768799, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7177398,714117,3.423478603363037,691058,"[-0.8352941274642944, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7205322,714117,3.423478603363037,691058,"[-0.8588235378265381, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7296536,714117,3.50376558303833,691058,"[-0.8588235378265381, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7328012,714117,3.50376558303833,691058,"[-0.8588235378265381, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7474842,714117,3.50376558303833,691058,"[-0.8509804010391235, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.750058,714117,3.50376558303833,691058,"[-0.7803921699523926, -0.12941177189350128, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7628706,714117,3.50376558303833,691058,"[-0.7647058963775635, -0.13725490868091583, -0.0, -0.0, 0.0, 0.4588235318660736]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7655516,714117,3.50376558303833,691058,"[-0.6784313917160034, -0.14509804546833038, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7774987,714117,3.50376558303833,691058,"[-0.6627451181411743, -0.15294118225574493, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7800694,714117,3.50376558303833,691058,"[-0.5764706134796143, -0.15294118225574493, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.792904,714117,3.50376558303833,691058,"[-0.5764706134796143, -0.15294118225574493, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.793577,714117,3.50376558303833,691058,"[-0.5764706134796143, -0.15294118225574493, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7953358,714117,3.50376558303833,691058,"[-0.5529412031173706, -0.15294118225574493, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.7982385,714117,3.50376558303833,691058,"[-0.41960784792900085, -0.13725490868091583, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8007867,714117,3.494753360748291,691058,"[-0.41960784792900085, -0.13725490868091583, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8074315,714117,3.494753360748291,691058,"[-0.38823530077934265, -0.12156862765550613, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.809882,714117,3.494753360748291,691058,"[-0.1764705926179886, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8237886,714117,3.494753360748291,691058,"[-0.14509804546833038, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8516304,714117,3.494753360748291,691058,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8640642,714117,3.494753360748291,691058,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8697715,714117,3.405316114425659,691058,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45490196347236633]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8813736,714117,3.405316114425659,691058,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8916018,713647,3.405316114425659,691058,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8937411,713647,3.405316114425659,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.8950078,713647,3.405316114425659,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.897247,713647,3.405316114425659,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.926312,713647,3.405316114425659,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.939046,713647,3.405316114425659,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.9411886,713647,3.451986312866211,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.953781,713647,3.451986312866211,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.9568923,713647,3.451986312866211,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.9931545,713647,3.451986312866211,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795533.9950798,713647,3.451986312866211,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0111024,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.040048,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0426426,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0551248,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0595558,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.070199,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.45098039507865906]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0729156,713647,3.3995401859283447,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0804076,713647,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0854125,713647,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4470588266849518]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.089817,713647,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0916371,713176,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.0928328,713176,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4431372582912445]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.1452136,713176,4.864799499511719,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43921568989753723]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.1495647,713176,3.393611431121826,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43921568989753723]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.191832,712705,3.393611431121826,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43921568989753723]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.1928904,712705,3.393611431121826,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43921568989753723]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2132797,712705,3.393611431121826,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43529412150382996]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2161953,712705,3.393611431121826,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2196283,712705,3.469231128692627,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2296681,712705,3.469231128692627,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.43529412150382996]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.24274,712705,3.469231128692627,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.245791,712705,3.469231128692627,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.29212,711294,3.469231128692627,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2935507,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.2955287,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.302798,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.41960784792900085]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.328546,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3326185,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3424125,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.42352941632270813]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3450487,711294,3.4074249267578125,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.360124,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3615654,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.42352941632270813]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3723912,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3923626,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.3934238,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4025762,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.42352941632270813]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.404994,711294,3.489691734313965,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4297936,711294,3.5008556842803955,560000,"[-0.0, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4501016,711294,3.5008556842803955,560000,"[-0.11372549086809158, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4630127,711294,3.5008556842803955,560000,"[-0.15294118225574493, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4664717,711294,3.5008556842803955,560000,"[-0.3019607961177826, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4914176,711294,3.5008556842803955,560000,"[-0.34117648005485535, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4933739,711764,3.5008556842803955,560000,"[-0.34117648005485535, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.494693,711764,3.5008556842803955,641647,"[-0.34117648005485535, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.4955564,711764,3.5008556842803955,641647,"[-0.5215686559677124, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.499466,711764,3.3674356937408447,641647,"[-0.5215686559677124, -0.0, -0.0, -0.0, 0.0, 0.4313725531101227]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.5061805,711764,3.3674356937408447,641647,"[-0.7098039388656616, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.5087218,711764,3.3674356937408447,641647,"[-0.8117647171020508, -0.0, -0.0, -0.0, 0.0, 0.4274509847164154]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1734795534.5214388,711764,3.3674356937408447,641647,"[-0.8274509906768799, -0.0, -0.0, -0.0, 0.0, 0.42352941632270813]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
