stamp,pwm,velocity,steering_angle,distance,has_target,target_center_offset,control
1734795538.3174312,718000,0.0,580761,0.6085069179534912,True,7,718000.9375
1734795538.3882792,718612,0.8751063346862793,581518,0.6925947070121765,True,6,718612.4375
1734795538.5394564,718956,1.5707775354385376,583786,0.5843007564544678,True,6,718956.3125
1734795538.772456,585000,2.3132107257843018,555335,0.402754545211792,True,-4,585000.0
1734795539.1109962,660000,1.3423097133636475,591337,0.3501102328300476,True,8,660000.0
1734795539.243151,715000,0.9262028336524963,587632,0.42890292406082153,True,10,715000.0
1734795539.3742535,715972,0.0,594423,0.5475212931632996,True,13,715972.6875
1734795539.7028935,717526,1.1340597867965698,593789,0.6773636341094971,True,14,717526.75
1734795540.0077069,719233,1.9103586673736572,589419,0.5984891653060913,True,11,719233.0
1734795540.6742065,585000,3.2676351070404053,579887,0.4288824796676636,True,6,585000.0
1734795541.5296123,660000,0.0,567133,0.6897529363632202,True,-4,660000.0
1734795541.9604614,715000,0.0,574632,0.9122288227081299,True,1,715000.0
1734795542.0307882,717845,0.0,574634,0.8730369210243225,True,1,717845.625
1734795542.1907322,718752,0.0,573135,0.9803699851036072,True,0,718752.875
1734795542.3668776,720292,2.26949143409729,567885,0.6993618011474609,True,-2,720292.0625
1734795542.6848643,585000,2.2701027393341064,566355,0.7917500138282776,True,-3,585000.0
1734795542.8622243,715000,1.5196659564971924,556572,0.696336030960083,True,-8,715000.0
1734795543.0497217,585000,0.0,564031,0.6263548731803894,True,-6,585000.0
1734795543.24176,660000,0.0,558757,0.6782018542289734,True,-8,660000.0
1734795543.2910595,715000,1.425726056098938,560981,0.39778655767440796,True,-8,715000.0
1734795543.425944,585000,0.0,551186,0.5963016152381897,True,-13,585000.0
1734795543.4960775,715000,0.5730167627334595,536916,0.6232268810272217,True,-18,715000.0
1734795543.566488,718008,0.0,540631,0.24116206169128418,True,-20,718008.1875
1734795543.637347,718451,0.0,537573,0.4870876669883728,True,-22,718451.6875
1734795543.7062595,585000,0.7572940587997437,551752,0.3776283860206604,True,-20,585000.0
1734795543.783062,585000,0.0,520201,0.5920082926750183,True,-32,585000.0
1734795543.8480248,715000,0.0,519377,0.5392208695411682,True,-34,715000.0
1734795543.9167895,717516,0.6245705485343933,516308,0.5666776895523071,True,-36,717516.5
1734795543.9863276,715000,1.6134860515594482,514734,0.569233238697052,True,-37,715000.0
1734795544.056075,715274,0.0,515403,0.4856974482536316,True,-38,715275.0
1734795544.1261086,715734,1.3036460876464844,510077,0.516425371170044,True,-40,715734.5
1734795544.1970031,585000,1.0212647914886475,512243,0.6262730956077576,True,-40,585000.0
1734795544.2664165,716522,0.0,512163,0.2874686121940613,True,-40,716522.8125
1734795544.3363714,716995,0.9004438519477844,512083,0.7165146470069885,True,-40,716995.25
1734795544.4058545,585000,0.0,519496,0.5038929581642151,True,-38,585000.0
1734795544.4765768,585000,1.2238421440124512,518676,0.4726334810256958,True,-37,585000.0
1734795544.5479586,715000,0.0,517821,0.5340484380722046,True,-36,715000.0
1734795544.6164768,585000,0.8733651638031006,522983,0.5828492045402527,True,-34,585000.0
1734795544.68615,715795,0.0,519181,0.5073276162147522,True,-35,715795.0625
1734795544.7566817,716205,0.0,516024,0.5976100564002991,True,-34,716205.1875
1734795544.826068,585000,0.6467298865318298,518315,0.5000289678573608,True,-34,585000.0
1734795544.8963013,715000,0.0,523484,0.7194586396217346,True,-32,715000.0
1734795544.96624,715000,0.8163720369338989,527168,1.0168836116790771,True,-31,715000.0
1734795545.0366433,715481,0.0,533856,0.6262526512145996,True,-28,715481.5625
1734795545.106107,719354,0.8272820711135864,528561,0.73272705078125,True,-27,719354.5
1734795545.1763954,585000,0.0,535262,0.7449119091033936,True,-24,585000.0
1734795545.2494845,715732,1.790985345840454,538192,0.7312959432601929,True,-22,715732.375
1734795545.3173385,716185,1.4612687826156616,545658,0.4111163020133972,True,-20,716185.0625
1734795545.3862014,716584,1.3925994634628296,541110,0.5279355645179749,True,-20,716584.0625
1734795545.4561331,715000,0.0,544074,0.5179995894432068,True,-18,585000.0
1734795545.5261033,715370,1.5695759057998657,556799,0.5872651934623718,True,-14,715370.875
1734795545.5963874,715454,1.200811505317688,552265,0.5768589973449707,True,-14,715454.5
1734795545.6686301,716766,1.4587868452072144,553728,0.5155667066574097,True,-13,716766.75
1734795545.7367136,717097,1.6547672748565674,567955,0.3864399194717407,True,-8,717097.0
1734795545.806443,585000,3.850194215774536,573206,0.6150491237640381,True,-6,585000.0
1734795545.8762732,660000,1.7161662578582764,563440,0.6279495358467102,True,-5,660000.0
1734795545.9506419,715654,0.0,567189,0.4536815285682678,True,-4,715654.3125
1734795546.0171072,716168,1.2812731266021729,564923,0.6639725565910339,True,-3,716168.4375
1734795546.087293,585000,1.3020225763320923,566414,0.5735265612602234,True,-3,585000.0
1734795546.156632,715000,1.2987545728683472,578403,0.5390368700027466,True,2,715000.0
1734795546.2261758,660000,0.0,577662,0.5937051773071289,True,3,660000.0
1734795546.2964933,715000,1.0565776824951172,575427,0.5748758912086487,True,3,715000.0
1734795546.3662522,715922,3.5662574768066406,571686,0.5175293684005737,True,2,715922.75
1734795546.5249534,715000,0.0,555928,0.4019163250923157,True,-7,715000.0
1734795546.5950184,585000,0.9444687366485596,548419,0.6050518155097961,True,-12,585000.0
1734795546.6712167,715000,4.38101053237915,528134,0.6379672884941101,True,-21,715000.0
1734795546.7526069,717570,0.0,502560,0.5544723868370056,True,-35,717570.6875
1734795546.8349981,718245,0.0,511451,0.48532944917678833,True,-35,718245.6875
1734795547.0042496,585000,1.4601229429244995,516477,0.6193424463272095,True,-42,585000.0
1734795547.1391242,715000,1.5114244222640991,508064,0.7529874444007874,True,-43,715000.0
1734795547.2909932,716898,1.5245397090911865,496590,0.7651723027229309,True,-49,716898.5625
1734795547.428473,717599,1.0381183624267578,485940,0.6199762225151062,True,-50,717599.8125
1734795547.6006782,585000,1.5730279684066772,478157,0.7906460165977478,True,-52,585000.0
1734795547.7409942,715000,2.446643114089966,498984,0.9077719449996948,True,-44,715000.0
1734795547.9646628,716874,1.6752880811691284,539964,1.0076223611831665,True,-27,716874.875
1734795548.1596534,718798,1.4960459470748901,552584,0.6669778823852539,True,-14,718798.5625
1734795548.4540682,585000,2.4510581493377686,582573,0.6262322068214417,True,6,585000.0
1734795548.9945865,715000,0.0,620363,0.5948500633239746,True,28,715000.0
1734795549.277234,715200,2.510774850845337,634163,0.8024628758430481,True,40,715200.4375
1734795549.7384179,717757,1.6133261919021606,683723,0.6226135492324829,True,74,717757.375
1734795550.4741728,585000,2.723588466644287,660495,0.777582049369812,True,62,585000.0
1734795550.7087026,715000,1.747700810432434,651871,0.7621669769287109,True,53,715000.0
1734795550.881605,715471,0.0,647633,0.7348941564559937,True,50,715471.875
1734795551.0656462,715849,1.7504655122756958,662950,0.7686478495597839,True,57,715849.625
1734795551.2360854,716673,1.6113219261169434,680514,0.7309074997901917,True,67,716673.375
1734795551.3677845,716841,3.0701539516448975,692796,0.7826113700866699,True,75,716841.0
1734795551.5475237,717868,2.268859624862671,700749,0.6236562132835388,True,86,717868.8125
1734795551.7444394,585000,2.5024185180664062,706096,0.778072714805603,True,89,585000.0
1734795551.8039818,715000,2.7062108516693115,693203,0.4988431930541992,True,82,715000.0
1734795551.8718526,585000,2.270589828491211,687359,0.5845665335655212,True,78,585000.0
1734795551.94598,715000,2.0423660278320312,682253,0.5163027048110962,True,73,715000.0
1734795552.0144577,716231,1.7044923305511475,648530,0.7347714900970459,True,64,716231.4375
1734795552.0826395,585000,2.9205214977264404,669785,0.4923214316368103,True,66,585000.0
1734795552.1524656,585000,2.265707492828369,658665,0.5904954075813293,True,60,585000.0
1734795552.2218592,715000,1.616957426071167,664002,0.6221842169761658,True,56,715000.0
1734795552.292471,715750,1.2235333919525146,643859,0.6206099987030029,True,50,715750.4375
1734795552.3673048,716596,0.0,628989,0.48238545656204224,True,40,716188.1875
1734795552.4359863,585000,0.0,627580,0.48193567991256714,True,39,585000.0
1734795552.5042155,715000,1.584480881690979,620132,0.5294280052185059,True,34,715000.0
1734795552.571433,715772,1.0626475811004639,606699,0.5201666951179504,True,25,715772.0
1734795552.6426926,715970,0.0,596274,0.8677418231964111,True,21,715970.0625
1734795552.712464,720439,1.1402614116668701,597031,0.40876519680023193,True,17,720439.5
1734795552.7817755,585000,1.457160472869873,591055,0.5095764994621277,True,13,585000.0
1734795552.852175,715000,1.3599767684936523,583578,0.47893035411834717,True,8,715000.0
1734795552.9239738,585000,0.0,573847,0.45979440212249756,True,3,585000.0
1734795552.9922118,715000,1.3002190589904785,571591,0.42510026693344116,True,0,715000.0
1734795553.0618188,715285,1.0938981771469116,569329,0.6386215090751648,True,-6,715285.8125
1734795553.1344187,585000,0.0,561864,0.7073555588722229,True,-8,585000.0
1734795553.2017357,715000,1.1931017637252808,558793,0.46596860885620117,True,-10,715000.0
1734795553.2796938,715580,0.0,555771,0.7082346677780151,True,-12,715580.5625
1734795553.3541546,716110,0.9729377031326294,548257,0.6705352067947388,True,-14,716110.3125
1734795553.4121752,716146,1.2761354446411133,547468,0.47046637535095215,True,-16,716146.3125
1734795553.4817088,585000,1.4577610492706299,546691,0.5781061053276062,True,-18,585000.0
1734795553.5519323,715000,0.0,540637,0.5909860730171204,True,-22,715000.0
1734795553.6224277,715338,1.2425048351287842,530813,0.564735472202301,True,-27,715338.1875
1734795553.6925542,715924,1.4964083433151245,524761,0.45456063747406006,True,-31,715924.0
1734795553.7632868,585000,1.5650919675827026,529231,0.5072458386421204,True,-36,585000.0
1734795553.8322122,715000,0.0,525340,0.6583094596862793,True,-38,715000.0
1734795553.9030144,715782,1.329145908355713,532568,0.446628212928772,True,-39,715782.0625
1734795553.9722629,717838,2.9122633934020996,515418,0.5794554352760315,True,-40,717838.4375
1734795554.062423,585000,3.232388973236084,515338,0.8510387539863586,True,-40,585000.0
1734795554.2502592,715000,1.3288192749023438,512090,0.5972420573234558,True,-42,715000.0
1734795554.3169324,585000,1.907303810119629,527102,0.5157302618026733,True,-38,585000.0
1734795554.3859136,660000,0.0,519410,0.4982503056526184,True,-40,660000.0
1734795554.484552,715000,0.0,506557,0.4132922887802124,True,-44,715000.0
1734795554.555179,715258,0.0,507209,0.598632276058197,True,-48,715258.875
1734795554.6246724,715000,0.0,482378,0.4073340892791748,True,-57,715000.0
1734795554.6943278,715384,0.0,471736,0.5435959696769714,True,-61,715384.375
1734795554.7657995,585000,0.0,470838,0.4883961081504822,True,-67,585000.0
1734795554.8358755,715000,0.0,465392,0.5516510605812073,True,-71,715000.0
1734795554.904504,585000,0.0,458497,0.5944002866744995,True,-74,585000.0
1734795554.9746711,715000,0.0,459091,0.5296937823295593,True,-75,715000.0
1734795555.0442967,585000,0.0,459683,0.6501725912094116,True,-76,585000.0
1734795555.1145813,715000,0.0,459531,0.5736492276191711,True,-76,715000.0
1734795555.1850786,716653,0.13860289752483368,459378,0.5749576687812805,True,-76,716653.8125
1734795555.2551816,585000,0.0,460728,0.5554741621017456,True,-75,585000.0
1734795555.3246853,715143,0.8277930617332458,462080,0.503463625907898,True,-74,715143.5625
1734795555.4479566,715422,0.0,465529,1.0892363786697388,True,-73,715422.625
1734795555.6815205,721804,0.0,470292,0.9929637312889099,True,-68,721804.25
1734795555.8411942,585000,3.608829975128174,487186,0.7710398435592651,True,-61,585000.0
1734795556.0312715,660000,2.278639078140259,501184,0.830921471118927,True,-50,660000.0
1734795556.2854142,715000,0.0,500800,0.8485649824142456,True,-50,715000.0
1734795556.6059165,716000,0.0,560000,0.7101155519485474,True,-78,716000.4375
1734795557.9034631,716000,2.795524835586548,560000,0.4841436743736267,False,-26,716000.4375
1734795558.0675278,716000,2.8421452045440674,499026,0.4339935779571533,True,-47,716000.4375
1734795558.5101316,585000,3.1483094692230225,569129,0.5633656978607178,True,0,585000.0
1734795558.8277032,715000,5.179810047149658,575157,1.0029610395431519,True,4,715000.0
1734795558.9483,720137,0.7039264440536499,584197,0.614108681678772,True,10,720137.625
1734795559.143271,585000,1.0406181812286377,584257,0.5537159442901611,True,10,585000.0
1734795559.312446,715000,0.0,580590,0.8795382380485535,True,9,715000.0
1734795559.4959788,715669,0.8276375532150269,584351,0.6386623978614807,True,10,715669.0625
1734795559.816293,585000,0.0,593420,0.7889695763587952,True,10,585000.0
1734795559.9944165,715000,1.4604746103286743,586739,1.2514421939849854,True,10,715000.0
1734795560.1853652,720826,0.551830530166626,584553,1.238684892654419,True,10,720826.1875
1734795560.2483997,721849,1.4739141464233398,586812,0.5123364925384521,True,10,721849.6875
1734795560.3296745,585000,0.0,583090,0.8903124332427979,True,9,585000.0
1734795560.3887348,715000,2.0079376697540283,583108,0.4407402276992798,True,9,715000.0
1734795560.4527934,585000,1.5707367658615112,564413,0.6696152091026306,True,4,585000.0
1734795560.5180612,715000,2.581444263458252,581637,0.6656694412231445,True,8,715000.0
1734795560.567316,715355,1.1788437366485596,585393,0.5331079959869385,True,9,715355.9375
1734795560.6295218,585000,0.0,579417,0.6098766922950745,True,8,585000.0
1734795560.6924329,715000,1.3081796169281006,592146,0.5159960389137268,True,9,715000.0
1734795560.761458,715399,0.0,583195,0.5028094053268433,True,9,715399.8125
1734795560.8316355,585000,1.0219868421554565,583213,0.5510172843933105,True,9,585000.0
1734795560.9514072,716063,0.0,564504,0.42301493883132935,True,4,716063.75
1734795561.0238314,716446,0.729615330696106,579512,0.4751685857772827,True,8,716446.875
1734795561.0921721,585000,0.0,566789,0.6161326766014099,True,4,585000.0
1734795561.162147,716817,0.9876742362976074,579545,0.390774130821228,True,8,716817.4375
1734795561.3331459,715000,0.0,566885,0.6369246244430542,True,4,715000.0
1734795561.4170678,718012,1.5842171907424927,564652,0.39210301637649536,True,4,718012.25
1734795561.4733984,718347,1.8530791997909546,594592,0.46831971406936646,True,9,718347.1875
1734795561.543558,585000,1.955841064453125,579638,0.6164802312850952,True,8,585000.0
1734795561.6140344,715000,1.276889681816101,583402,0.4522504210472107,True,9,715000.0
1734795561.6842725,716876,0.0,583420,0.5949522852897644,True,9,716876.4375
1734795561.7599063,585000,1.4936532974243164,583439,0.46044862270355225,True,9,585000.0
1734795561.823234,715000,2.776296377182007,564942,0.5460901856422424,True,4,715000.0
1734795561.8939333,585000,0.0,592465,0.17800933122634888,True,9,585000.0
1734795561.9643824,715000,1.4302119016647339,590965,0.16261470317840576,True,8,715000.0
1734795562.03404,585000,0.0,560000,0.12160325050354004,False,-92,585000.0
1734795562.8800893,660000,0.0,560000,0.11845481395721436,False,4,660000.0
1734795562.932039,660000,0.0,270000,0.3087921142578125,True,-122,660000.0
1734795563.018076,715000,0.0,578028,0.17279601097106934,True,7,715000.0
1734795563.0874877,715023,0.0,569042,0.22043144702911377,True,4,715023.875
1734795563.1576703,585000,0.0,863315,0.10107707977294922,True,8,585000.0
1734795563.2273355,585000,0.0,583927,0.08441489934921265,True,8,585000.0
1734795563.297337,660000,0.0,472797,0.16517025232315063,True,-66,660000.0
1734795563.3676107,660000,0.0,598421,0.17437022924423218,True,-63,660000.0
1734795563.4375718,715000,0.307892769575119,596496,0.12528324127197266,True,-64,715000.0
1734795563.5357854,585000,3.6940414905548096,424914,0.12385213375091553,True,-99,585000.0
1734795563.598738,660000,15.589231491088867,560000,0.11473393440246582,False,-104,660000.0
1734795568.1660745,660000,1.3983423709869385,726815,0.22292566299438477,True,14,660000.0
1734795568.2256827,660000,0.0,515681,0.15932315587997437,True,-4,660000.0
1734795568.3994503,715000,0.0,616862,0.6485983729362488,True,32,715000.0
1734795568.5829425,719705,0.0,589312,0.832904577255249,True,27,719705.25
1734795568.7653046,722227,0.2608846127986908,527849,0.7395350337028503,True,-11,722227.25
1734795568.8328273,585000,2.1625425815582275,527044,0.6387032866477966,True,-19,585000.0
1734795568.8897703,660000,3.0507078170776367,526265,0.5529186129570007,True,-21,660000.0
1734795568.9526622,660000,2.256009340286255,541211,0.2601549029350281,True,-17,660000.0
1734795569.022729,660000,0.0,550933,0.9606207013130188,True,-12,660000.0
1734795569.0922985,715964,0.7368562817573547,568914,0.6502339243888855,True,-3,715964.1875
1734795569.164441,585000,0.0,597657,0.763127863407135,True,20,585000.0
1734795569.2322168,715000,0.0,623767,0.5513852834701538,True,32,715000.0
1734795569.3020542,585000,0.0,632829,0.49399787187576294,True,41,715633.0
1734795569.3722866,660000,0.8102166056632996,634432,0.5998180508613586,True,45,660000.0
1734795569.4425018,715000,12.304787635803223,630039,0.6593112349510193,True,45,715000.0
1734795569.511705,715670,0.0,626406,0.5108440518379211,True,44,715670.75
1734795569.5818214,585000,0.0,623466,0.6650152206420898,True,42,585000.0
1734795569.652469,715000,0.0,620545,0.5040769577026367,True,40,715000.0
1734795569.7219806,585000,0.43336912989616394,612371,0.436160683631897,True,36,585000.0
1734795569.7922697,660000,2.1502766609191895,603428,0.7466292381286621,True,30,660000.0
1734795569.8627899,715000,2.6499950885772705,601145,0.5065507292747498,True,25,715000.0
1734795569.933257,585000,0.0,581021,0.6197717785835266,True,18,715461.5
1734795570.0020654,715000,1.1773507595062256,587083,0.5654919147491455,True,16,715000.0
1734795570.0717723,585000,1.9158594608306885,596855,0.81145840883255,True,18,585000.0
1734795570.141814,715000,0.0,609640,0.5763274431228638,True,25,715000.0
1734795570.2117066,585000,0.0,629176,0.7506363391876221,True,35,585000.0
1734795570.2822585,715000,1.2441846132278442,640621,0.45764774084091187,True,47,715000.0
1734795570.3527088,715577,3.8468198776245117,650409,0.5651239156723022,True,55,715577.125
1734795570.4211864,715000,0.0,643040,0.5389550924301147,True,56,715000.0
1734795570.5854914,715816,0.0,648541,0.8108655214309692,True,55,715817.0
1734795570.6559365,716170,1.2832638025283813,656918,0.5580501556396484,True,59,716170.625
1734795570.7268138,719542,0.0,657795,0.6719458699226379,True,61,719542.3125
1734795570.870134,715958,0.0,620620,0.642485499382019,True,45,715958.125
1734795570.940181,716437,0.0,560000,0.3059912323951721,False,45,716437.1875
1734795576.9805865,716584,0.0,529792,1.0307857990264893,True,-23,716584.9375
1734795577.1366296,731584,0.0,541740,1.148831844329834,True,-12,731584.9375
1734795577.444052,585000,3.7123329639434814,560000,0.5621390342712402,False,-38,585000.0
1734795577.491977,585000,2.162283420562744,498630,0.623574435710907,True,-39,585000.0
1734795577.5627735,660000,1.4808471202850342,499298,0.41504162549972534,True,-40,660000.0
1734795578.113224,585000,0.0,560000,0.4613686203956604,False,73,585000.0
1734795578.3093524,715645,1.846605658531189,662164,0.3355129361152649,True,69,715645.1875
